10 - Youth unemployment rate for persons aged 15-24  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,50,Bangladesh,2013,Both sexes,9.88,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2005,Female,7.19,-,-,1,1,-,-,-,-,-,-,Data reference period: May
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2005,Male,5.53,-,-,1,1,-,-,-,-,-,-,Data reference period: May
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2005,Both sexes,6.19,-,-,1,1,-,-,-,-,-,-,Data reference period: May
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2009,Female,14.68,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2009,Male,10.67,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2009,Both sexes,12.95,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2010,Female,10.96,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2010,Male,7.11,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2010,Both sexes,9.21,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2006,Female,10.2,-,-,1,1,Age: 15-24,Repository: NSO,Reference period: September to October,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2006,Male,9.2,-,-,1,1,Age: 15-24,Repository: NSO,Reference period: September to October,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2006,Both sexes,9.7,-,-,1,1,Age: 15-24,Repository: NSO,Reference period: September to October,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2011,Female,10.93,-,-,1,1,-,-,-,-,-,-,Data reference period: April | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2011,Male,6.76,-,-,1,1,-,-,-,-,-,-,Data reference period: April | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2011,Both sexes,9.35,-,-,1,1,-,-,-,-,-,-,Data reference period: April | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2012,Female,7.22,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2012,Male,7.3,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2012,Both sexes,7.28,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2013,Female,9.88,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2013,Male,9.16,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2013,Both sexes,9.55,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2014,Female,10.04,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2014,Male,8.58,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2014,Both sexes,9.39,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2015,Female,12.71,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2015,Male,8.23,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,64,Bhutan,2015,Both sexes,10.73,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1999,Female,35.41,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1999,Male,22.05,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1999,Both sexes,26.8,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2003,Female,33.85,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2003,Male,21.65,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2003,Both sexes,26.21,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2008,Female,25.34,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2008,Male,14.19,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,18.53,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2000,Female,30.78,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2000,Male,19.94,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2000,Both sexes,23.65,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2005,Female,37.05,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2005,Male,20.4,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,26.36,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2007,Female,28.1,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2007,Male,17.07,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,21.22,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2009,Female,27.88,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2009,Male,17.1,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,21.25,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2010,Female,24.65,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2010,Male,16.3,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,19.42,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1996,Both sexes,32.92,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,26.12,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2004,Female,35.67,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2004,Male,21.18,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,26.53,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2006,Female,28.22,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2006,Male,17.46,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,21.62,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1995,Both sexes,35.18,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2011,Female,24.81,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2011,Male,12.92,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,17.17,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,1997,Both sexes,32.13,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2012,Female,23.54,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2012,Male,13.99,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,17.29,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2013,Female,30.6,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2013,Male,14.72,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,20.56,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2014,Female,32.67,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2014,Male,15.64,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,21.88,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2015,Female,27.31,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2015,Male,16.52,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,144,Sri Lanka,2015,Both sexes,20.7,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2000,Female,10.3,-,-,1,1,Age: 15-24,Repository: NSO,Reference period: July of the preceding year to June of the current year,Survey limitation: Data are based on the national sample survey conducted every five years.,-,-,Geographic limitation:Excluding Leh and Kargil of Jammu and Kashmir districts  some villages in Nagaland  Andaman and Nicobar Islands
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2000,Male,10.1,-,-,1,1,Age: 15-24,Repository: NSO,Reference period: July of the preceding year to June of the current year,Survey limitation: Data are based on the national sample survey conducted every five years.,-,-,Geographic limitation:Excluding Leh and Kargil of Jammu and Kashmir districts  some villages in Nagaland  Andaman and Nicobar Islands
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2000,Both sexes,10.1,-,-,1,1,Age: 15-24,Repository: NSO,Reference period: July of the preceding year to June of the current year,Survey limitation: Data are based on the national sample survey conducted every five years.,Both sexes is calculated as the sum of Both sexes.,-,Geographic limitation:Excluding Leh and Kargil of Jammu and Kashmir districts  some villages in Nagaland  Andaman and Nicobar Islands
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2005,Female,10.41,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2005,Male,9.83,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2005,Both sexes,10,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2010,Female,11.5,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2010,Male,9.83,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2010,Both sexes,10.25,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2012,Female,11.99,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2012,Male,9.54,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,356,India,2012,Both sexes,10.06,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,33.94,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,20.22,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,23.01,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Female,33.94,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Male,21.18,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Both sexes,24.2,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,30.24,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,20.05,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,22.3,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,32.45,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,22.69,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,24.71,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,41.27,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,25.46,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,28.66,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Female,43.8,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Male,21.28,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Both sexes,25.17,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Female,42.76,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Male,22.29,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Both sexes,26.14,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2000,Female,5.13,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2000,Male,3.99,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2000,Both sexes,4.44,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2010,Female,21.43,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Geographical coverage: Nonstandard geographical coverage | Population coverage: Nonstandard population coverage
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2010,Male,29.09,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Geographical coverage: Nonstandard geographical coverage | Population coverage: Nonstandard population coverage
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2010,Both sexes,25.4,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Geographical coverage: Nonstandard geographical coverage | Population coverage: Nonstandard population coverage
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2006,Female,30.5,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2006,Male,15.42,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,2006,Both sexes,22.19,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,1995,Female,2.95,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,1995,Male,1.4,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,462,Maldives,1995,Both sexes,1.88,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,524,Nepal,1999,Female,2.16,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,524,Nepal,1999,Male,3.96,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,524,Nepal,1999,Both sexes,2.98,-,-,1,1,-,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,524,Nepal,2008,Female,1.6,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,524,Nepal,2008,Male,2.92,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,524,Nepal,2008,Both sexes,2.19,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2008,Female,10.5,-,-,1,1,-,-,-,-,-,-,Data reference period: January
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2008,Male,6.98,-,-,1,1,-,-,-,-,-,-,Data reference period: January
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2008,Both sexes,7.73,-,-,1,1,-,-,-,-,-,-,Data reference period: January
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2000,Female,29.22,-,-,1,1,-,-,-,-,-,-,Data reference period: January
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2000,Male,11.12,-,-,1,1,-,-,-,-,-,-,Data reference period: January
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2000,Both sexes,13.34,-,-,1,1,-,-,-,-,-,-,Data reference period: January
Youth unemployment rate for persons aged 15-24  by sex,Southern Asia,586,Pakistan,2007,Female,8.87,-,-,1,1,-,-,-,-,-,-,Data reference period: January
