21 - Adjusted net enrolment rate in primary education by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2010,Male,86.86,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2010,Both sexes,88.49,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,1998,Female,51.06,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,1998,Male,58.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:14,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,1998,Both sexes,54.99,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2001,Female,59.87,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2001,Male,65.51,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2001,Both sexes,62.71,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2006,Female,77.24,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2006,Male,76.23,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2006,Both sexes,76.72,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2011,Female,90.73,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2011,Male,87.55,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2011,Both sexes,89.12,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2012,Female,92.13,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2012,Male,89.35,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2012,Both sexes,90.72,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2013,Female,90.42,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2013,Male,87.94,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2013,Both sexes,89.16,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2014,Female,90.26,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2014,Male,87.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,64,Bhutan,2014,Both sexes,88.98,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2003,Female,99.71,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2003,Male,99.52,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2003,Both sexes,99.62,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2008,Female,95.11,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2008,Male,95.97,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,95.54,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2005,Female,97.24,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2005,Male,97.27,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,97.25,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2007,Female,96.01,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2007,Male,96.71,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,96.37,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2009,Female,92.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2009,Male,94,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,93.37,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2010,Female,94.22,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2010,Male,95.86,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,95.04,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2001,Both sexes,99.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,96.85,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2006,Female,96.46,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2006,Male,96.98,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,96.73,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2011,Female,94.19,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2011,Male,96.18,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,95.19,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,99.92,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2012,Female,94.38,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2012,Male,96.36,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,95.37,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2013,Female,95.53,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2013,Male,97.49,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,96.51,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2014,Female,96.45,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2014,Male,98.21,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,97.33,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,144,Sri Lanka,2015,Both sexes,99.08,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2003,Female,87.31,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2003,Male,89.97,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2003,Both sexes,88.7,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2008,Female,97.64,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2008,Male,96.4,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2008,Both sexes,96.99,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2000,Female,76.62,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2000,Male,91.01,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2000,Both sexes,84.14,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2007,Female,96.2,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2007,Male,97.65,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2007,Both sexes,96.97,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2009,Female,96.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2009,Male,94.53,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2009,Both sexes,95.64,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2010,Female,97.18,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2010,Male,95.31,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2010,Both sexes,96.19,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2001,Female,77.35,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2001,Male,90.18,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2001,Both sexes,84.06,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2004,Female,93,-,-,9,9,-,-,-,-,-,-,-
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2004,Male,96,-,-,9,9,-,-,-,-,-,-,-
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2004,Both sexes,95,-,-,9,9,-,-,-,-,-,-,-
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2011,Female,97.18,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2011,Male,94.5,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2011,Both sexes,95.76,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2002,Female,77.76,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2002,Male,89.42,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2002,Both sexes,83.87,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2012,Female,97.7,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2012,Male,96.35,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2012,Both sexes,96.98,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2013,Female,98.45,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:12,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2013,Male,97.1,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,356,India,2013,Both sexes,97.74,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),1999,Female,84.02,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),1999,Male,87.67,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:14,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),1999,Both sexes,85.88,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Female,91.56,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Male,95.05,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Both sexes,93.34,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2000,Female,83.69,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2000,Male,86.76,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2000,Both sexes,85.25,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:18,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Female,94.96,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Male,97.35,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Both sexes,96.18,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,99.83,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,99.22,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,99.51,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,99.58,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,99.68,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:10:19,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2004,Female,94.77,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:11,0,0,0,0,-,0
Adjusted net enrolment rate in primary education by sex,Southern Asia,364,Iran (Islamic Republic of),2004,Male,97.97,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:10:15,0,0,0,0,-,0
