18 - Proportion of individuals using mobile/cellular telephones  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,233,Estonia,2007,Male,93.75,-,-,1,1,Population age 16-74 (population 15-74 for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,233,Estonia,2007,Both sexes,92.88,-,-,1,1,Population age 16-74 (population 15-74 for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,233,Estonia,2006,Female,87.44,-,-,1,1,Population age 16-74 (population 15-74 for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,233,Estonia,2006,Male,90.08,-,-,1,1,Population age 16-74 (population 15-74 for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,233,Estonia,2006,Both sexes,88.67,-,-,1,1,Population age 16-74 (population 15-74 for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2008,Female,96.84,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2008,Male,97.78,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2008,Both sexes,97.31,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2007,Female,95.72,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2007,Male,97.72,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2007,Both sexes,96.72,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2006,Female,93.71,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2006,Male,97.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,246,Finland,2006,Both sexes,95.75,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2008,Female,84.08,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2008,Male,82.86,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2008,Both sexes,83.48,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2007,Female,75.78,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2007,Male,77.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2007,Both sexes,76.77,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2006,Female,71.73,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2006,Male,75.33,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,250,France,2006,Both sexes,73.46,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2008,Female,84.47,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2008,Male,88.48,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2008,Both sexes,86.47,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2007,Female,83.55,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2007,Male,87.38,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2007,Both sexes,85.46,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2006,Female,80.66,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2006,Male,85.83,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,276,Germany,2006,Both sexes,83.24,-,-,1,1,Population age 16-74 (population 10+ for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2008,Female,76.49,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2008,Male,87.59,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2008,Both sexes,81.96,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2007,Female,74.51,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2007,Male,86.25,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2007,Both sexes,80.29,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2006,Female,70.07,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2006,Male,81.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,300,Greece,2006,Both sexes,75.86,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2008,Female,92.79,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2008,Male,94.29,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2008,Both sexes,93.51,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2007,Female,83.91,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2007,Male,86.93,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2007,Both sexes,85.36,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2006,Female,74.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2006,Male,73.61,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,348,Hungary,2006,Both sexes,74.24,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2008,Female,98.28,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2008,Male,97.77,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2008,Both sexes,98.02,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2007,Female,97.02,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2007,Male,96.66,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2007,Both sexes,96.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2006,Female,96.74,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2006,Male,97.41,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,352,Iceland,2006,Both sexes,97.08,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2008,Female,95.73,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2008,Male,93.36,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2008,Both sexes,94.59,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2007,Female,94.31,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2007,Male,93.32,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2007,Both sexes,93.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2006,Female,90.8,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2006,Male,90.41,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,372,Ireland,2006,Both sexes,90.6,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,376,Israel,2010,Female,88.69,-,-,1,1,Population age 20+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,376,Israel,2010,Male,93.97,-,-,1,1,Population age 20+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,376,Israel,2010,Both sexes,91.25,-,-,1,1,Population age 20+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2008,Female,88.75,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2008,Male,91.7,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2008,Both sexes,90.21,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2007,Female,87.08,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2007,Male,91.38,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2007,Both sexes,89.2,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2006,Female,84.36,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2006,Male,89.12,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,380,Italy,2006,Both sexes,86.71,-,-,1,1,Population age 16-74 (all population for reports showing age groups),-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2008,Female,73.54,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2008,Male,77.37,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2008,Both sexes,75.4,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2007,Female,70.23,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2007,Male,77.57,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2007,Both sexes,73.8,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2009,Female,72.6,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2009,Male,77.13,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2009,Both sexes,74.83,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2010,Female,71.95,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2010,Male,75.31,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2010,Both sexes,73.6,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2013,Female,69.84,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2013,Male,73.16,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2013,Both sexes,71.44,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2014,Female,72.33,-,-,1,1,Population age 6+,-,-,-,-,-,-
Proportion of individuals using mobile/cellular telephones  by sex,Developed regions,392,Japan,2014,Male,75.11,-,-,1,1,Population age 6+,-,-,-,-,-,-
