28 - Primary education completion rate (proxy)  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2009,Female,87.32,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2009,Male,79.61,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2009,Both sexes,83.41,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2010,Female,95.6,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2010,Male,83.8,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2010,Both sexes,89.62,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,1998,Female,41.51,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,1998,Male,51.91,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,1998,Both sexes,46.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2001,Female,48.4,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2001,Male,55.94,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2001,Both sexes,52.18,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2004,Both sexes,62.8,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2006,Female,74.4,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2006,Male,74.06,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2006,Both sexes,74.23,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2011,Female,93.89,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2011,Male,87.9,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2011,Both sexes,90.85,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2012,Female,102.67,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2012,Male,98.41,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2012,Both sexes,100.51,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2013,Female,99.97,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2013,Male,95.48,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2013,Both sexes,97.7,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2014,Female,102.78,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2014,Male,91.41,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2014,Both sexes,97.02,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2016,Female,104.42,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2016,Male,94.18,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,64,Bhutan,2016,Both sexes,99.23,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2003,Female,104.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2003,Male,105.48,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2003,Both sexes,105.18,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2008,Female,92.53,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2008,Male,92.61,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,92.57,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2005,Female,101.01,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2005,Male,101.37,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,101.19,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2007,Female,97.17,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2007,Male,97.86,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,97.52,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2009,Female,92.12,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2009,Male,92.86,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,92.49,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2010,Female,98.04,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2010,Male,100.13,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,99.1,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,1998,Female,97.15,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,1998,Male,97.46,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,97.31,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2001,Female,106.55,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2001,Male,107.95,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2001,Both sexes,107.26,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2006,Female,100.33,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2006,Male,100.12,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,100.22,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2011,Female,98.29,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2011,Male,102.52,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,100.41,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2002,Female,111.09,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2002,Male,114.04,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,112.59,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2012,Female,96.92,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2012,Male,98.26,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,97.59,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2013,Female,97.16,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2013,Male,99.92,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,98.54,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2014,Female,96.94,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2014,Male,99.13,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,98.04,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2015,Female,97.68,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2015,Male,99.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,144,Sri Lanka,2015,Both sexes,98.71,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,1999,Female,60.48,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,1999,Male,76.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,1999,Both sexes,68.93,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2003,Female,77.3,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2003,Male,83.04,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2003,Both sexes,80.3,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2008,Female,95.14,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2008,Male,94.81,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2008,Both sexes,94.97,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2000,Female,63.52,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2000,Male,79.35,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2000,Both sexes,71.75,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2009,Female,96.63,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2009,Male,95.29,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2009,Both sexes,95.93,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2001,Female,65.46,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2001,Male,78.83,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2001,Both sexes,72.43,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2004,Female,81,-,-,9,9,-,-,-,-,-,-,-
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2004,Male,87,-,-,9,9,-,-,-,-,-,-,-
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2004,Both sexes,84,-,-,9,9,-,-,-,-,-,-,-
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,1995,Female,61.79,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,1995,Male,81.21,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,1995,Both sexes,71.87,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2011,Female,93.29,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2011,Male,92.52,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2011,Both sexes,92.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2002,Female,68.96,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2002,Male,82.09,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2002,Both sexes,75.82,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2013,Female,99,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2013,Male,93.71,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2013,Both sexes,96.21,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2014,Female,100.11,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2014,Male,95.25,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:14,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,356,India,2014,Both sexes,97.55,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:18,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Female,88.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:10,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Male,96.35,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:13,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Both sexes,92.63,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:17,0,0,0,0,-,0
Primary education completion rate (proxy)  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,98.5,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:11,0,0,0,0,-,0
