31a - Educational attainment (primary) of the population aged 25 and older  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Female,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Male,99.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Both sexes,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Female,99.91,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Male,99.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Both sexes,99.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Female,96,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Male,96.79,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Both sexes,96.42,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Female,98.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Male,98.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Both sexes,98.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Female,98.33,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Male,98.55,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Both sexes,98.44,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Female,99.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Male,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Both sexes,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Female,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Male,99.93,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Both sexes,99.91,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Female,91.24,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Male,95.65,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Both sexes,93.38,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Female,100,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Male,100,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Both sexes,100,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Female,100,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Male,100,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Both sexes,100,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Female,92.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Male,95.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Both sexes,94.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Female,93.42,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Male,96.52,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Both sexes,94.91,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Female,91.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Male,96,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Both sexes,93.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Female,92.55,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Male,96.41,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Both sexes,94.39,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Female,87,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Male,85.84,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Both sexes,86.45,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Female,99.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Male,99.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Both sexes,99.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Female,99.68,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Male,99.73,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Both sexes,99.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Female,98.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Male,99.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Both sexes,98.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Female,98.42,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Male,99.06,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Both sexes,98.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Female,97.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Male,98.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Both sexes,98.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Female,97.84,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Male,98.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Both sexes,98.21,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Female,98.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Male,99.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Both sexes,98.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Female,98.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Male,99.38,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Both sexes,99.07,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Female,95.71,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Male,98.93,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Both sexes,97.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2010,Female,97.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2010,Male,97.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2010,Both sexes,97.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2012,Female,97.58,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2012,Male,97.43,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2012,Both sexes,97.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2010,Female,94.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2010,Male,93.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2010,Both sexes,94.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2011,Female,97.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2011,Male,97.09,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2011,Both sexes,97.45,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2011,Female,98,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2011,Male,99.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2011,Both sexes,98.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2012,Female,98.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2012,Male,99.35,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2012,Both sexes,98.74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Female,84.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Male,92,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Both sexes,88.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Female,84.99,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Male,93.03,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Both sexes,88.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Female,97.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Male,98.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Both sexes,98.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Female,98.07,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Male,99.05,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Both sexes,98.54,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,643,Russian Federation,2010,Female,96.35,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,643,Russian Federation,2010,Male,96.52,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,643,Russian Federation,2010,Both sexes,96.43,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,688,Serbia,2012,Female,82.48,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,688,Serbia,2012,Male,92.41,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,688,Serbia,2012,Both sexes,87.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,703,Slovakia,2012,Female,99.68,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,703,Slovakia,2012,Male,99.81,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,703,Slovakia,2012,Both sexes,99.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,705,Slovenia,2011,Female,99.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,705,Slovenia,2011,Male,99.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,705,Slovenia,2011,Both sexes,99.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,705,Slovenia,2012,Female,99.69,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,705,Slovenia,2012,Male,99.72,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,705,Slovenia,2012,Both sexes,99.71,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,724,Spain,2010,Female,86.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,724,Spain,2010,Male,90.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,724,Spain,2010,Both sexes,88.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,724,Spain,2012,Female,87.15,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,724,Spain,2012,Male,91.22,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,724,Spain,2012,Both sexes,89.12,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,804,Ukraine,2001,Female,95.62,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,804,Ukraine,2001,Male,98.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,804,Ukraine,2001,Both sexes,96.78,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2002,Female,72.01,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2002,Male,85.34,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2002,Both sexes,78.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Female,99.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Male,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,99.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2011,Female,99.82,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2011,Male,99.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2011,Both sexes,99.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,840,United States of America,2010,Female,98.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,840,United States of America,2010,Male,98.7,-,-,2,2,-,-,-,-,-,-,-
