3b - Labour force participation rate for persons aged 15+  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2013,Female,58.9,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2013,Male,72.1,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2013,Both sexes,65.3,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2014,Female,54.84,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2014,Male,71.03,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2014,Both sexes,62.61,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2015,Female,55.94,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2015,Male,71.18,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,64,Bhutan,2015,Both sexes,63.14,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1999,Female,37.65,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1999,Male,77.47,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1999,Both sexes,57.31,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2003,Female,35.56,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2003,Male,76.78,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2003,Both sexes,55.63,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2008,Female,34.32,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2008,Male,67.93,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,50.19,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2000,Female,36.49,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2000,Male,75.68,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2000,Both sexes,55.57,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2005,Female,34.55,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2005,Male,75.82,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,54.26,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2007,Female,36.96,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2007,Male,76.16,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,55.52,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2009,Female,35.31,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2009,Male,71.82,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,52.43,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2010,Female,22.81,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2010,Male,75.03,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,53.38,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1996,Female,35.47,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1996,Male,75.59,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1996,Both sexes,55.4,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1998,Female,41.39,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1998,Male,76.81,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,58.82,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2001,Female,31.9,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2001,Male,66.2,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2001,Both sexes,48.8,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2004,Female,34.73,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2004,Male,74.84,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,53.98,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2006,Female,35.49,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2006,Male,68.15,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,51.11,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1995,Female,35.79,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1995,Male,74.81,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1995,Both sexes,54.88,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2011,Female,34.36,-,-,1,1,Break in series: Sample redesigned,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2011,Male,74.05,-,-,1,1,Break in series: Sample redesigned,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,52.99,-,-,1,1,Break in series: Sample redesigned,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1997,Female,35.31,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1997,Male,75.7,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,1997,Both sexes,55.24,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2002,Female,33.6,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2002,Male,67.9,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,50.3,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2012,Female,32.95,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2012,Male,74.98,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,52.57,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2013,Female,35.57,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2013,Male,74.93,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,53.8,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2014,Female,34.74,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2014,Male,74.62,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,53.26,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2015,Female,35.98,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2015,Male,74.71,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2015,Both sexes,53.82,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,144,Sri Lanka,2016,Both sexes,53.8,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2000,Female,34.1,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2000,Male,82.3,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2000,Both sexes,58.6,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2005,Female,37.35,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2005,Male,82.85,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2005,Both sexes,60.4,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2010,Female,28.96,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2010,Male,79.74,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2010,Both sexes,54.82,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2001,Female,37.71,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2001,Male,78.45,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2001,Both sexes,58.7,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2012,Female,27.21,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2012,Male,78.83,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2012,Both sexes,53.39,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Geographical coverage: Total national  excluding some areas
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2013,Female,25.8,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2013,Male,75.9,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2013,Both sexes,52,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2014,Female,25.8,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2014,Male,74.4,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year
Labour force participation rate for persons aged 15+  by sex,Southern Asia,356,India,2014,Both sexes,52.5,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,14.92,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,68.85,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,42.02,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Female,19.15,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Male,73.82,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Both sexes,46.65,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,17.26,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,71.22,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,44.37,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,15.86,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,69.71,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,42.87,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,15.31,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,68.79,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,42.09,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Female,10.64,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Male,74.76,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Both sexes,43.12,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Female,12.4,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Male,63,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Both sexes,37.6,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Female,13.07,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding institutional population
