31c - Educational attainment (upper secondary) of the population aged 25 and older  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Male,84.67,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Both sexes,76.98,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Female,59.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Male,63.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Both sexes,61.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Female,60.89,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Male,64.77,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Both sexes,62.76,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Female,77.77,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Male,71.36,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Both sexes,74.73,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Female,27.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Male,34.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Both sexes,31.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Female,29.41,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Male,36.36,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Both sexes,32.74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2010,Female,68,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2010,Male,71.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2010,Both sexes,69.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2012,Female,70.56,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2012,Male,74.58,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2012,Both sexes,72.48,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Female,80.21,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Male,85.29,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Both sexes,82.47,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Female,79.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Male,79.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Both sexes,79.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Female,82.74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Male,82.76,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Both sexes,82.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2001,Female,50.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2001,Male,69.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2001,Both sexes,59.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Female,63.07,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Male,78.99,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Both sexes,70.58,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Female,62.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Male,68.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Both sexes,65.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Female,66.59,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Male,71.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Both sexes,68.92,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Female,83.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Male,93.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Both sexes,88.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Female,83.66,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Male,93.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Both sexes,88.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2011,Female,70.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2011,Male,73.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2011,Both sexes,72.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Female,72.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Male,74.01,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Both sexes,73.28,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2011,Female,88.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2011,Male,84.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2011,Both sexes,86.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2012,Female,88.89,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2012,Male,85.34,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2012,Both sexes,87.25,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2009,Female,69.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2009,Male,69.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2009,Both sexes,69.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2011,Female,71.47,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2011,Male,70.91,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2011,Both sexes,71.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Female,58.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Male,65.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Both sexes,61.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Female,60.87,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Male,66.92,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Both sexes,63.74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Female,75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Male,87.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Both sexes,81,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Female,76.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Male,87.89,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Both sexes,81.98,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Female,51.42,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Male,56.03,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Both sexes,53.66,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Female,72.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Male,80.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Both sexes,76.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Female,74.13,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Male,81.49,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Both sexes,77.63,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Female,52.48,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Male,63.15,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Both sexes,57.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Female,66.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Male,62.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Both sexes,64.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Female,65.48,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Male,60.94,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Both sexes,63.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Female,77.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Male,77.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Both sexes,77.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Female,79.43,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Male,80.45,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Both sexes,79.92,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Female,44.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Male,47,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Both sexes,45.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Female,46.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Male,48.36,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Both sexes,47.28,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Female,69.12,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Male,70.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Both sexes,69.78,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Female,87.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Male,82,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Both sexes,84.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Female,88.27,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Male,83.49,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Both sexes,86.09,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Female,79.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Male,84.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Both sexes,81.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Female,79.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Male,84.55,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Both sexes,81.55,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2010,Female,71.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2010,Male,79.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2010,Both sexes,75.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2012,Female,72.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2012,Male,79.92,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2012,Both sexes,76.25,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Female,23.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Male,31.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Both sexes,27.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Female,28.28,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Male,36.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Both sexes,32.44,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Female,71.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Male,77.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Both sexes,74.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Female,72.13,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Male,77.33,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Both sexes,74.55,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Female,74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Male,81.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (upper secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Both sexes,77.4,-,-,2,2,-,-,-,-,-,-,-
