30 - Effective transition rate from primary to secondary education (general programmes)  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2009,Both sexes,98.61,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2010,Female,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2010,Male,99.16,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2010,Both sexes,99.6,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,1998,Female,94.27,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,1998,Male,92.95,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:33,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,1998,Both sexes,93.53,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2004,Both sexes,98.5,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2006,Both sexes,97.85,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2011,Female,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2011,Male,97.73,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2011,Both sexes,98.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,1997,Female,97.23,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,1997,Male,93.17,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:33,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,1997,Both sexes,94.94,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2012,Female,96.92,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2012,Male,95.64,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2012,Both sexes,96.29,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:38,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2013,Female,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2013,Male,98,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,64,Bhutan,2013,Both sexes,99.01,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:38,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2008,Female,97.94,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2008,Male,96.77,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,97.35,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2005,Female,99.63,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2005,Male,98.96,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,99.29,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2007,Female,99.42,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2007,Male,98.61,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,99.01,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2010,Female,97.43,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2010,Male,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,98.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2001,Female,98.84,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2001,Male,98.02,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2001,Both sexes,98.42,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2006,Female,99.89,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2006,Male,99.01,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,99.45,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2011,Female,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2011,Male,96.99,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,98.46,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2002,Female,98.45,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2002,Male,97.64,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,98.03,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2012,Female,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2012,Male,99.45,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,99.72,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:38,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2013,Female,100,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2013,Male,99.47,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,99.73,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:38,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2014,Female,100,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2014,Male,99.46,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,99.72,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:38,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,1999,Female,89.74,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,1999,Male,94.67,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:33,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,1999,Both sexes,92.59,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2003,Female,82.25,-,-,9,9,-,-,-,-,-,-,-
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2003,Male,87.46,-,-,9,9,-,-,-,-,-,-,-
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2003,Both sexes,85.08,-,-,9,9,-,-,-,-,-,-,-
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2000,Female,88.41,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2000,Male,92.13,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2000,Both sexes,90.55,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2010,Female,92.39,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2010,Male,91.63,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2010,Both sexes,91.99,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2001,Female,90.97,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2001,Male,94.73,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2001,Both sexes,93.11,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2004,Female,83,-,-,9,9,-,-,-,-,-,-,-
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2004,Male,87,-,-,9,9,-,-,-,-,-,-,-
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2004,Both sexes,85,-,-,9,9,-,-,-,-,-,-,-
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2002,Female,93.21,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2002,Male,88.71,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2002,Both sexes,90.66,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2013,Female,91.2,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2013,Male,91.14,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,356,India,2013,Both sexes,91.17,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:38,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Female,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Male,98.31,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2003,Both sexes,99.1,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,98.7,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,100,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,99.37,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2000,Female,91.87,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2000,Male,92.73,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2000,Both sexes,92.32,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Female,83.99,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Male,94.22,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Both sexes,89,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,98.83,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,96.8,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,97.78,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,96.16,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,96.68,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,96.43,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,96.87,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,97.76,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,97.33,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2001,Female,92.23,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2001,Male,92.88,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2001,Both sexes,92.57,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2004,Female,85.94,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2004,Male,95.97,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2004,Both sexes,90.97,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Female,96.16,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Male,96.09,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Both sexes,96.12,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Female,96.79,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:31,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Male,97.24,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Both sexes,97.02,-,-,3,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2002,Female,95.68,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2002,Male,98.5,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,364,Iran (Islamic Republic of),2002,Both sexes,97.15,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,462,Maldives,2008,Both sexes,96.24,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:37,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,462,Maldives,2005,Female,97.87,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:30,0,0,0,0,-,0
Effective transition rate from primary to secondary education (general programmes)  by sex,Southern Asia,462,Maldives,2005,Male,92.33,-,-,1,9,Data extracted via UNESCO API on: 2017-06-21T18:12:34,0,0,0,0,-,0
